ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_NaturalSpots
16,13,11700,101.0,524.0,1.0,1.0007017048833413,0.2543467841996437,1.0,0.7796881247501,0.8758417381385596,123.90584137149887,124.2014492669067,59.405386961116584,20.41145713002631,18.0,119.40602999848876,119.8309601260656,-41.926785396878216,409.71799999999894,0.9848899364451366,0,0,0,1,0,0,0,100.58632478632478,524.7994017094018,13,13
16,14,11408,314.0,524.0,1.0,1.0017391031081055,0.31707724138267873,1.0,0.7793946847031495,0.875958545435373,123.56411435147515,124.33824833895642,58.05170109479997,20.102396722259122,17.72004514666935,117.44266894023175,117.18817106871033,-20.243471553530235,404.5459999999989,0.982009124558836,0,0,0,1,0,0,0,313.59265427769986,523.4737026647966,14,14
16,15,11130,537.0,519.0,1.0,1.0019349298616964,0.2898108473446076,0.0,0.7666345226615237,0.8437903437434626,121.53415508384722,123.36936410632909,48.507731342539614,17.36825052603493,15.231546211727817,116.06967653664222,116.31838828145541,-11.74895754901459,407.1319999999989,0.9759733426867764,0,0,0,1,0,0,0,526.3434860736747,520.7816711590297,15,15
16,16,9475,730.0,548.0,1.0,1.127885206037541,0.3702113096954112,-5.0,0.6644460028050491,0.20117129173842394,120.65890149481416,123.62847568420473,20.0,6.952695248633739,6.324555320336759,114.0,112.0857932362745,-17.18456969737588,769.3279999999976,0.8518768262530906,0,0,0,1,0,0,0,739.9366754617414,517.9226385224274,16,16
16,17,4838,980.0,505.0,1.0,2.3240224881811433,0.3910857518297437,7.0,0.3250470303681806,0.08008262609079912,124.29159427832779,124.19742348374221,12.529964086141668,4.035004545251958,3.605551275463989,106.35957216559619,114.39229630561076,79.70443360522493,871.3019999999968,0.4502978406552494,0,0,0,1,0,0,0,955.2219925589086,509.92145514675485,17,17
16,18,3835,1127.0,544.0,1.0,3.2244592620170023,0.3575996017666897,7.0,0.2757405809605982,0.09099559149142196,129.46616169126773,126.65701717630967,12.165525060596439,3.8961704588311776,3.605551275463989,109.7052514537558,120.90521238654306,17.15873357892114,727.7419999999975,0.36562112689484216,0,0,0,1,0,0,0,1158.01408083442,512.3543676662321,18,18
16,19,13804,102.0,738.0,1.0,1.0006047113909298,0.23115947143669316,1.0,0.7745483110761979,0.8580869544790766,134.18191081262302,134.61797799699713,64.88451279003334,22.132307009255694,19.4164878389476,129.78039612943164,130.54771109420741,-34.42268456524375,449.61599999999873,0.9846636707325772,0,0,0,0,1,0,0,102.34598667053028,737.6144595769342,19,19
16,20,12922,318.0,735.0,1.0,1.0006524967615191,0.20749214049149242,1.0,0.7765158343849529,0.8787990389252562,129.48580274328305,130.0,62.609903369994115,21.402250729670484,18.867962264113206,125.15790027001891,126.6677624139031,-38.39931651062565,429.8579999999988,0.9842333764947823,0,0,0,0,1,0,0,316.81752050766136,734.9588299024919,20,20
16,21,12360,529.0,734.0,1.0,1.000789596701789,0.10171796406318008,1.0,0.7785336356764928,0.8699220620128127,125.6042458946843,127.94139283281233,60.530983801686226,20.762151330108072,18.35755975068582,124.32537954898831,124.95277144412056,-57.33419990866973,422.5459999999989,0.9795142053334391,0,0,0,0,1,0,0,528.363430420712,733.6080097087379,21,21
16,22,11880,745.0,732.0,1.0,1.002116515037934,0.08867953421818581,1.0,0.7728337236533958,0.8107916652582418,123.14779047950545,125.7179382586272,56.302753041036986,19.70573623004669,17.26267650163207,121.0,122.66261393883612,-77.15669771788383,429.0999999999987,0.9713421364621234,0,0,0,0,1,0,0,741.7633838383838,731.4917508417508,22,22
16,23,8679,980.0,723.0,1.0,1.2050855322896767,0.3629518409218364,0.0,0.6077731092436974,0.20063323018838145,119.19703255764938,125.2078272313676,23.345235059857504,8.061038789462335,7.0710678118654755,109.0160371246587,111.06873650864657,-13.612766530169212,737.2899999999977,0.7827733934611049,0,0,0,0,1,0,0,955.4886507662173,729.2946191957599,23,23
16,24,2646,1189.0,741.0,1.0,3.168977968341528,0.5960783518403495,4.0,0.293218085106383,0.2317433494573685,113.76092945517998,99.86490875177326,15.652475842498529,5.181707489739198,4.47213595499958,86.14548222962684,91.34163900083371,67.49853485439564,378.7879999999989,0.45909603539515903,0,0,0,0,1,0,0,1169.9436885865457,715.5748299319728,24,24
16,25,14052,106.0,950.0,1.0,1.0021978691256062,0.33159713565704924,1.0,0.7772983737139064,0.8716256042090927,137.49963035085588,137.5245432641025,64.35060217278468,22.28666150126292,19.6468827043885,129.80104138575925,129.72005016131848,-23.963731157510125,450.09999999999866,0.9843093303446347,0,0,0,0,0,1,0,107.33447196128665,949.3362510674636,25,25
16,26,11813,319.0,949.0,1.0,1.0003845685313921,0.13053205459491518,1.0,0.7683252032520326,0.8589589505384688,122.9777334501672,124.61540835707277,60.207972893961475,20.459235956262255,18.0,120.91421866704539,121.92554697663928,-25.551534878553067,415.7179999999989,0.9818801429640095,0,0,0,0,0,1,0,318.77465504105646,948.9061203758571,26,26
16,27,11697,530.0,948.0,1.0,1.000664930007609,0.15543468980854294,1.0,0.7546451612903226,0.8550514326393196,122.6104048721554,124.25779653607253,59.39696961966999,20.226615091087407,17.72004514666935,120.64756094618801,121.1202189556725,-23.220809855177766,414.61599999999885,0.9786646586345381,0,0,0,0,0,1,0,530.5872445926306,948.0673677011199,27,27
16,28,10535,758.0,969.0,1.0,1.0454245331828178,0.22132385601891877,-3.0,0.7568247126436781,0.39438229062169194,119.69204900009889,124.86793023030373,29.206163733020468,9.911176283349791,9.0,113.91942020624097,116.72372980258298,1.393626472751957,579.3799999999985,0.918002788428024,0,0,0,0,0,1,0,742.9431419079259,946.5940199335548,28,28
16,29,5312,1004.0,928.0,1.0,1.853033424404114,0.5368216839203521,4.0,0.36599145652473475,0.14837635471713592,120.80703974943397,123.32072007574396,13.416407864998739,5.208953847625026,5.0,98.09719070151506,101.924383222021,46.97810134915069,670.7359999999977,0.5531028738025823,0,0,0,0,0,1,0,964.3172063253012,938.4254518072289,29,29
16,30,2768,1191.0,902.0,1.0,4.47773862950112,0.9355858354142789,3.0,0.3202591692699294,0.2315951350937772,167.21605661811876,130.41855696180662,13.038404810405298,4.961186070939095,4.47213595499958,55.00078703176887,59.043879386420606,78.90807251938696,387.5459999999989,0.442031299904184,0,0,0,0,0,1,0,1184.3901734104047,932.2084537572255,30,30
16,31,12236,107.0,1163.0,1.0,1.004506075907642,0.39510360253367943,1.0,0.771500630517024,0.8684056493119592,130.05927045432526,129.80754985747168,59.033888572581766,20.737280409594085,18.35755975068582,118.61538461538461,119.47720178997848,-17.86006596645251,420.7879999999988,0.9833641404805915,0,0,0,0,0,0,1,111.02304674730304,1162.2710853220005,31,31
16,32,10953,321.0,1161.0,1.0,1.0017591979199827,0.3115230301114417,1.0,0.7871361839741287,0.8759161079241523,120.96696417609408,121.21056059601408,57.0,19.686853156666842,17.26267650163207,114.0,114.94747898920717,-15.448147207411315,396.40599999999904,0.9831695166285173,0,0,0,0,0,0,1,321.76499589153656,1159.907696521501,32,32
16,33,10401,530.0,1174.0,1.0,1.0021984944018767,0.21648899457057907,-2.0,0.7730211817168339,0.7623496572118118,116.38322279147462,117.80067911519016,41.78516483155236,13.680299552200923,12.041594578792296,113.53206336434086,113.6232014582487,-28.749506726532022,414.061999999999,0.9696093968490724,0,0,0,0,0,0,1,533.1108547255071,1159.5334102490144,33,33
16,34,9322,754.0,1151.0,1.0,1.1032892919302397,0.2759972921302347,-11.0,0.6528925619834711,0.1604980211001336,116.48247691740787,120.88010589009261,21.095023109728988,6.366858303345837,5.656854249492381,113.09256601426331,111.95811264752524,30.986947489336487,854.3279999999974,0.8606379541153119,0,0,0,0,0,0,1,745.6609096760352,1158.3742759064578,34,34
16,35,5327,935.0,1176.0,1.0,1.8024928108071177,0.5116007089310649,4.0,0.4332303188028627,0.07630821077469985,118.40661678301952,120.06664815842908,12.206555615733702,4.0568637970349855,3.605551275463989,105.0,101.73772645044731,-12.002941004568699,936.6139999999967,0.5575966923117183,0,0,0,0,0,0,1,956.0938614604843,1156.454289468744,35,35
16,36,1679,1224.0,1151.0,1.0,6.808061212291695,0.818863383884295,6.0,0.17130905009692887,0.13525531237283547,147.71097123861273,120.0,9.899494936611665,3.399865675258465,3.0,74.94240519141867,84.7843937196045,-16.951022757741843,394.95999999999884,0.22635658914728682,0,0,0,0,0,0,1,1188.6182251340083,1163.0607504466946,36,36
17,1,16348,80.0,98.0,1.0,1.000886678923042,0.26295006293826484,1.0,0.7775875190258752,0.8773450472764002,146.628727185139,146.7310464761974,69.8927750200262,24.039332439023163,21.095023109728988,140.71424945612296,141.46878083876533,56.1562986488277,483.89599999999854,0.9860072376357059,0,1,0,0,0,0,0,80.6507218008319,98.1938463420602,1,1
17,2,13744,299.0,104.0,1.0,1.0006157216559535,0.20507760101366146,1.0,0.7769800440952004,0.8734058508193415,133.5013308935854,134.6291201783626,64.51356446515724,22.047566548738512,19.313207915827967,129.74033238031205,130.66385575883095,53.10163976168784,444.6859999999988,0.9839985681045285,0,1,0,0,0,0,0,299.71296565774156,104.28135913853318,2,2
17,3,12752,514.0,110.0,1.0,1.001077306947119,0.2341114665747857,1.0,0.7723803755299818,0.8753643479271203,129.0473165436288,129.98846102635417,61.40032573203501,21.103692802512615,18.601075237738275,124.30802228203024,125.46106089632659,65.38456911161414,427.8579999999988,0.9794538960789586,0,1,0,0,0,0,0,513.2791718946048,109.26913425345045,3,3
17,4,12421,727.0,117.0,1.0,1.002364859566193,0.21886278551106686,1.0,0.7641811246462409,0.8256791679607364,127.21888695062634,129.5414991421668,59.405386961116584,20.324411158535558,17.88854381999832,124.6648336730009,124.13454724712352,63.37048174416239,434.78799999999876,0.9684612685665278,0,1,0,0,0,0,0,727.2305772482086,115.13436921342887,4,4
17,5,9756,924.0,107.0,1.0,1.1360781040961956,0.5792223790434645,-4.0,0.6058122205663189,0.281849853547196,129.99513861147855,131.85598204101322,20.024984394500787,7.94008203725107,7.615773105863909,109.27593865637014,105.9680818628524,-33.4355211088622,659.5259999999979,0.8556018417013814,0,1,0,0,0,0,0,938.3749487494875,112.92045920459205,5,5
17,6,6137,1179.0,143.0,1.0,2.0914397628624877,0.826691693200803,1.0,0.413544474393531,0.2165759574789287,157.2792366707247,140.73023839957068,17.08800749063506,6.59571468385463,6.0,95.08819898532435,88.49397621459086,-82.13407675061902,596.7299999999981,0.597216815881666,0,1,0,0,0,0,0,1168.5592308945738,124.97343979142904,6,6
17,7,14416,81.0,315.0,1.0,1.0005351897358472,0.22155986599064273,1.0,0.7737226277372263,0.8766502198974367,136.96445030600268,137.78606605894515,66.18912297349165,22.6164973482176,19.924858845171276,132.93607486307093,133.56044151320214,57.85136901247504,454.58399999999864,0.9850022206279252,0,0,1,0,0,0,0,81.19027469478357,314.4678135405105,7,7
17,8,12625,298.0,321.0,1.0,1.0004384472917378,0.18426930582500683,1.0,0.7706158823170359,0.8796407939384019,127.68008361563709,129.1239714383042,62.16912416947821,21.142654469654442,18.601075237738275,125.02246856888894,125.49366333434924,56.396449567146306,424.68599999999884,0.9831405988396994,0,0,1,0,0,0,0,297.98938613861384,320.9197623762376,8,8
17,9,11903,512.0,325.0,1.0,1.0008057653559317,0.1766981085040426,1.0,0.7557460317460317,0.8624880351746198,123.91487160394547,126.21014222319853,60.08327554319921,20.383949839905004,18.0,121.40612983997308,121.96508294769815,54.38542059457059,416.4439999999988,0.9787041604999179,0,0,1,0,0,0,0,511.5156683189112,325.0771234142653,9,9
17,10,10413,743.0,351.0,1.0,1.0587386223236819,0.3193310387532419,-3.0,0.7231752205014237,0.3814088761295364,121.41234353019875,122.58874336577564,30.14962686336267,10.732876922507156,9.433981132056603,117.58453235604057,115.05558514933834,83.0166173621815,585.7299999999981,0.9075300679797804,0,0,1,0,0,0,0,724.0431191779506,327.69105925285703,10,10
17,11,8060,959.0,306.0,1.0,1.5215162142624699,0.4120044203810444,3.0,0.5327516689801044,0.12107063687733828,130.39586183408682,125.7179382586272,20.808652046684813,6.1675927690560775,5.385164807134504,117.52295752130499,118.81434217591858,-81.83032040979316,914.645999999997,0.6866587152836939,0,0,1,0,0,0,0,937.459429280397,331.46563275434244,11,11
17,12,2522,1163.0,286.0,1.0,4.667713572827085,0.9314544575929068,3.0,0.2720310646100744,0.224385696774791,162.410886257913,127.01181047445942,13.341664064126334,4.771999480621366,4.123105625617661,62.804609553820924,59.094488929338034,-82.08812109814458,375.819999999999,0.40031746031746035,0,0,1,0,0,0,0,1162.2307692307693,330.92624900872323,12,12
17,13,12454,80.0,529.0,1.0,1.000361178552787,0.19081536702242466,1.0,0.7782777152855893,0.865906767083204,126.88746519622731,127.9531164137865,61.85466837676846,21.047437913370832,18.439088914585774,123.74368670764582,124.55602791968299,52.89117276874334,425.13199999999887,0.9840003160431402,0,0,0,1,0,0,0,79.86871687811146,528.6291151437289,13,13
17,14,11150,295.0,534.0,1.0,1.0005221190327205,0.21091246077669276,1.0,0.7743593305090631,0.8743893752904146,120.32335958174994,122.18428704215611,58.249463516842795,19.898300915485052,17.46424919657298,117.37972567696688,117.61667999889482,31.060728455357175,400.303999999999,0.9823355799303994,0,0,0,1,0,0,0,295.0657399103139,533.8436771300449,14,14
17,15,10236,496.0,525.0,1.0,1.0048109768917697,0.21271695992281897,-5.0,0.7607015457788348,0.6508886935261373,115.55953111799404,117.72000679578642,25.495097567963924,10.21689622763944,9.848857801796104,113.07286576793291,112.91481948430288,-15.3855591222547,444.5459999999989,0.9682637279477841,0,0,0,1,0,0,0,509.95545134818286,538.0138726064869,15,15
17,16,6493,766.0,548.0,1.0,1.6026209249605305,0.30703011321630574,3.0,0.478411435307987,0.05402172691130081,117.71970753442024,116.76472069936193,11.180339887498949,3.6711846541692426,3.1622776601683795,108.38459075069261,112.03382213254396,-83.19313156668922,1228.9759999999958,0.6373496932515337,0,0,0,1,0,0,0,720.7983982750654,542.8980440474357,16,16
17,17,2487,941.0,554.0,1.0,3.440734684908491,0.6646107233454042,10.0,0.21388028895768835,0.07781599815766638,118.0630331260572,113.4063490286148,8.94427190999916,3.112766725795854,2.8284271247461903,84.87168669731369,88.21549325483151,36.33105633304506,633.7359999999978,0.3157493810702723,0,0,0,1,0,0,0,936.5038198632891,543.0844390832328,17,17
17,18,853,1133.0,537.0,1.0,7.154626946350808,0.6208469058498266,4.0,0.11400695001336542,0.22985847593695433,97.96950201284304,88.23264701911646,8.94427190999916,3.1489241710806084,2.8284271247461903,68.40700785540514,76.80141133513763,73.72150126274153,215.9479999999996,0.19181470654373736,0,0,0,1,0,0,0,1135.9531066822979,552.0679953106683,18,18
17,19,15495,77.0,743.0,1.0,1.0003330603569436,0.18315217777692286,1.0,0.7793873547608269,0.8761938037641346,141.41755955320718,142.20056258679148,68.87670143089025,23.438181298400394,20.615528128088304,138.59292911256333,139.0254212994682,36.935615775830335,471.41199999999867,0.9845596645062906,0,0,0,0,1,0,0,76.76928041303647,742.7689577282995,19,19
17,20,13451,295.0,747.0,1.0,1.0003552611215845,0.192907554176215,1.0,0.7838121321601306,0.8722890363727202,131.8914665445065,132.7742444904131,63.953107821277925,21.875371458578055,19.209372712298546,128.39455161057558,129.4141406906083,60.82613758199232,440.20199999999886,0.9843755717369826,0,0,0,0,1,0,0,294.04995911084677,745.8672961118133,20,20
17,21,12325,508.0,750.0,1.0,1.0003991710697477,0.15629364222204709,1.0,0.7825396825396825,0.8660479954018013,125.8480824110071,126.90941651429968,61.05735008989499,20.85266656202846,18.35755975068582,124.0,124.30148932219517,60.78569571335917,422.88999999999896,0.9816024211532337,0,0,0,0,1,0,0,508.398215010142,751.1580527383367,21,21
17,22,11392,720.0,766.0,1.0,1.0060968180906051,0.25196968538092224,0.0,0.7591630014660803,0.7133971472970353,122.55612768853337,124.66354719804824,46.17358552246078,16.262324344666634,14.142135623730951,119.9337759743644,118.60186989582901,-74.73699347239338,447.9599999999988,0.9564268323398538,0,0,0,0,1,0,0,721.4793714887641,754.6712605337078,22,22
17,23,7802,954.0,792.0,1.0,1.3973462004173829,0.3884076174577488,1.0,0.5157324167107351,0.15561701757086624,122.32176291095976,126.84636376341263,15.264337522473747,5.942784037870772,5.830951894845301,113.04622239852384,112.71799607865846,53.25919715039156,793.7419999999972,0.7063829787234042,0,0,0,0,1,0,0,933.7325044860293,755.3395283260702,23,23
17,24,3683,1182.0,760.0,1.0,2.7820010056321474,0.8188976468667881,5.0,0.3158662092624357,0.14808896875598612,139.8565900320701,128.42507543311004,13.0,4.6528496141072155,4.123105625617661,79.00738342847548,80.26923284362809,53.765416204299726,559.0419999999981,0.5035892527517604,0,0,0,0,1,0,0,1161.3442845506381,757.8617974477328,24,24
17,25,14982,76.0,957.0,1.0,1.0004649946204494,0.19248902265989487,1.0,0.7698869475847893,0.8983373652769978,139.19181470604337,139.9428454762872,67.7421582177598,23.099349560912483,20.248456731316587,135.6132686011574,136.5888062214425,45.96939078868343,457.79399999999856,0.9863717163736915,0,0,0,0,0,1,0,75.92784674943265,956.6268188492858,25,25
17,26,12519,292.0,961.0,1.0,1.000454566364383,0.1715869583146743,1.0,0.7701156496062992,0.8691499249757116,126.99869734446085,127.81627439414747,61.91122676865643,21.0772585088438,18.439088914585774,124.40212882090248,125.11517690386805,55.30765383610943,425.4439999999988,0.9819208596415548,0,0,0,0,0,1,0,291.70556753734326,961.0853902068856,26,26
17,27,11824,505.0,965.0,1.0,1.0007327561057318,0.1954806890459216,1.0,0.756736,0.8495756846974156,123.7186292269876,125.31959144523253,59.43904440685432,20.33973347796399,17.88854381999832,120.91525958289962,121.3317938584152,45.5466474173691,418.2019999999988,0.9787269265789255,0,0,0,0,0,1,0,505.3135148849797,965.6761671177267,27,27
17,28,10639,715.0,967.0,1.0,1.049928288653262,0.2577844734785222,-3.0,0.7207994579945799,0.3974190634225774,121.08279412450364,123.17467272130257,31.04834939252005,10.386137288991218,9.055385138137417,118.71806624567313,116.99049176244705,28.380345696881466,580.0039999999983,0.915615990361031,0,0,0,0,0,1,0,717.6848388006391,968.2913807688692,28,28
17,29,5374,934.0,929.0,1.0,2.512434516649335,0.4955456789284495,6.0,0.361083114963381,0.11047414399120681,139.741422215397,123.4908903522847,13.92838827718412,4.826020312812583,4.242640687119285,110.15058115825244,121.37686704724459,-32.16005842932532,781.8499999999973,0.4940246368817797,0,0,0,0,0,1,0,925.2028284331968,974.7179010048382,29,29
